2019-05-13 09:52:43,978 - 999 - INFO - Log.py - <module> - 这是我的一个日志测试
2019-05-13 10:47:24,769 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 10:59:58,089 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:01:54,463 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:02:20,123 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:02:20,123 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:07:05,701 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:07:05,701 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:07:42,347 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:http://127.0.0.1:8181/matter/updateMatter
2019-05-13 11:08:13,658 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:08:19,300 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:09:26,554 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:10:14,782 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:11:44,678 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:11:45,787 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:11:50,293 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:11:50,677 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:12:05,848 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:12:06,775 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:12:11,475 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:12:12,724 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:12:32,011 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:12:32,599 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:13:15,367 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:13:19,066 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:13:54,501 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:13:57,986 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:14:19,760 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:14:20,125 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:14:35,707 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:14:36,008 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:14:46,493 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:14:46,696 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:15:44,525 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:15:44,795 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:16:07,723 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:16:59,052 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:16:59,321 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:17:27,474 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:17:28,061 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:17:35,131 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:17:35,235 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:18:01,748 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:24:11,980 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:24:27,642 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:24:27,983 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 11:25:06,891 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:25:07,237 - https - INFO - BaseHttp.py - http_post - post请求返回数据:{"message":"OK","code":0,"data":{"token":"66bac808-11d5-4202-8337-aa05e9c74d64","staff":{"id":10001,"name":"后台管理员","workNo":"10001","email":"it@tehang.com","mobile":"18038155378","tel":"0755-88889999","onDuty":true,"enabled":true,"createTime":"2019-01-27T09:00:00.000Z","updateTime":"2019-03-29T10:04:32.619Z"}}}
2019-05-13 11:25:43,385 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 11:25:52,769 - https - ERROR - BaseHttp.py - http_post - Post请求失败_状态码（200）
2019-05-13 13:48:40,777 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 13:48:40,777 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 13:48:40,906 - https - INFO - BaseHttp.py - http_post - post请求返回数据:{"message":"OK","code":0,"data":{"token":"72ba1ff6-c482-4c06-8b0f-6e2d22838831","staff":{"id":10001,"name":"后台管理员","workNo":"10001","email":"it@tehang.com","mobile":"18038155378","tel":"0755-88889999","onDuty":true,"enabled":true,"createTime":"2019-01-27T09:00:00.000Z","updateTime":"2019-03-29T10:04:32.619Z"}}}
2019-05-13 13:48:40,906 - https - INFO - BaseHttp.py - http_post - post请求返回数据:{"message":"OK","code":0,"data":{"token":"72ba1ff6-c482-4c06-8b0f-6e2d22838831","staff":{"id":10001,"name":"后台管理员","workNo":"10001","email":"it@tehang.com","mobile":"18038155378","tel":"0755-88889999","onDuty":true,"enabled":true,"createTime":"2019-01-27T09:00:00.000Z","updateTime":"2019-03-29T10:04:32.619Z"}}}
2019-05-13 13:50:58,948 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 13:50:58,948 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 13:51:02,003 - https - INFO - BaseHttp.py - http_post - post请求返回数据:{"message":"OK","code":0,"data":{"token":"8c72242b-33c5-48ea-8132-44193062c016","staff":{"id":10001,"name":"后台管理员","workNo":"10001","email":"it@tehang.com","mobile":"18038155378","tel":"0755-88889999","onDuty":true,"enabled":true,"createTime":"2019-01-27T09:00:00.000Z","updateTime":"2019-03-29T10:04:32.619Z"}}}
2019-05-13 13:51:02,003 - https - INFO - BaseHttp.py - http_post - post请求返回数据:{"message":"OK","code":0,"data":{"token":"8c72242b-33c5-48ea-8132-44193062c016","staff":{"id":10001,"name":"后台管理员","workNo":"10001","email":"it@tehang.com","mobile":"18038155378","tel":"0755-88889999","onDuty":true,"enabled":true,"createTime":"2019-01-27T09:00:00.000Z","updateTime":"2019-03-29T10:04:32.619Z"}}}
2019-05-13 13:53:40,966 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 13:53:40,966 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 13:53:41,199 - https - INFO - BaseHttp.py - http_post - post请求返回数据:{"message":"OK","code":0,"data":{"token":"33012012-4329-4758-8131-35dc784c1b2f","staff":{"id":10001,"name":"后台管理员","workNo":"10001","email":"it@tehang.com","mobile":"18038155378","tel":"0755-88889999","onDuty":true,"enabled":true,"createTime":"2019-01-27T09:00:00.000Z","updateTime":"2019-03-29T10:04:32.619Z"}}}
2019-05-13 13:53:41,199 - https - INFO - BaseHttp.py - http_post - post请求返回数据:{"message":"OK","code":0,"data":{"token":"33012012-4329-4758-8131-35dc784c1b2f","staff":{"id":10001,"name":"后台管理员","workNo":"10001","email":"it@tehang.com","mobile":"18038155378","tel":"0755-88889999","onDuty":true,"enabled":true,"createTime":"2019-01-27T09:00:00.000Z","updateTime":"2019-03-29T10:04:32.619Z"}}}
2019-05-13 13:55:23,354 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 13:55:23,354 - https - INFO - BaseHttp.py - set_url - 当前访问的地址为:https://test-staff-api-gateway-train.teyixing.com/v1/staff/login
2019-05-13 13:55:23,636 - https - INFO - BaseHttp.py - http_post - post请求返回数据:{"message":"OK","code":0,"data":{"token":"aa1ac54e-753e-4efc-b823-e27a536024fe","staff":{"id":10001,"name":"后台管理员","workNo":"10001","email":"it@tehang.com","mobile":"18038155378","tel":"0755-88889999","onDuty":true,"enabled":true,"createTime":"2019-01-27T09:00:00.000Z","updateTime":"2019-03-29T10:04:32.619Z"}}}
2019-05-13 13:55:23,636 - https - INFO - BaseHttp.py - http_post - post请求返回数据:{"message":"OK","code":0,"data":{"token":"aa1ac54e-753e-4efc-b823-e27a536024fe","staff":{"id":10001,"name":"后台管理员","workNo":"10001","email":"it@tehang.com","mobile":"18038155378","tel":"0755-88889999","onDuty":true,"enabled":true,"createTime":"2019-01-27T09:00:00.000Z","updateTime":"2019-03-29T10:04:32.619Z"}}}
